,EstadoCodigo,Codigo,CodigoIBGE,Nome
589,8,8027600,2202752,COLÔNIA DO GURGUÉIA
590,8,8027800,2202778,COLÔNIA DO PIAUÍ
591,8,8028000,2202802,CONCEIÇÃO DO CANINDÉ
592,8,8028500,2202851,CORONEL JOSÉ DIAS
593,8,8029000,2202901,CORRENTE
594,8,8030000,2203008,CRISTALÂNDIA DO PIAUÍ
595,8,8031000,2203107,CRISTINO CASTRO
596,8,8032000,2203206,CURIMATÁ
597,8,8032200,2203230,CURRAIS
598,8,8032400,2203271,CURRAL NOVO DO PIAUÍ
599,8,8032600,2203255,CURRALINHOS
600,8,8033000,2203305,DEMERVAL LOBÃO
601,8,8033400,2203354,DIRCEU ARCOVERDE
602,8,8034000,2203404,DOM EXPEDITO LOPES
603,8,8034100,2203420,DOMINGOS MOURÃO
604,8,8034200,2203453,DOM INOCÊNCIO
605,8,8035000,2203503,ELESBÃO VELOSO
606,8,8036000,2203602,ELISEU MARTINS
607,8,8037000,2203701,ESPERANTINA
608,8,8037500,2203750,FARTURA DO PIAUÍ
609,8,8038000,2203800,FLORES DO PIAUÍ
610,8,8038500,2203859,FLORESTA DO PIAUÍ
611,8,8039000,2203909,FLORIANO
612,8,8040000,2204006,FRANCINÓPOLIS
613,8,8041000,2204105,FRANCISCO AYRES
614,8,8041500,2204154,FRANCISCO MACEDO
615,8,8042000,2204204,FRANCISCO SANTOS
616,8,8043000,2204303,FRONTEIRAS
617,8,8043500,2204352,GEMINIANO
618,8,8044000,2204402,GILBUÉS
619,8,8045000,2204501,GUADALUPE
620,8,8045500,2204550,GUARIBAS
621,8,8046000,2204600,HUGO NAPOLEÃO
622,8,8046500,2204659,ILHA GRANDE
623,8,8047000,2204709,INHUMA
624,8,8048000,2204808,IPIRANGA DO PIAUÍ
625,8,8049000,2204907,ISÁIAS COELHO
626,8,8050000,2205003,ITAINÓPOLIS
627,8,8051000,2205102,ITAUEIRA
628,8,8051500,2205151,JACOBINA DO PIAUÍ
629,8,8052000,2205201,JAICÓS
630,8,8052500,2205250,JARDIM DO MULATO
631,8,8052800,2205276,JATOBÁ DO PIAUÍ
632,8,8053000,2205300,JERUMENHA
633,8,8053500,2205359,JOÃO COSTA
634,8,8054000,2205409,JOAQUIM PIRES
635,8,8054500,2205458,JOCA MARQUES
636,8,8055000,2205508,JOSÉ DE FREITAS
637,8,8055100,2205516,JUAZEIRO DO PIAUÍ
638,8,8055200,2205524,JÚLIO BORGES
639,8,8055300,2205532,JUREMA
640,8,8055400,2205557,LAGOA ALEGRE
641,8,8055500,2205573,LAGOA DE SÃO FRANCISCO
642,8,8055700,2205565,LAGOA DO BARRO DO PIAUÍ
643,8,8055800,2205581,LAGOA DO PIAUÍ
644,8,8055900,2205599,LAGOA DO SÍTIO
645,8,8055950,2205540,LAGOINHA DO PIAUÍ
646,8,8056000,2205607,LANDRI SALES
647,8,8057000,2205706,LUÍS CORREIA
648,8,8058000,2205805,LUZILÂNDIA
649,8,8058500,2205854,MADEIRO
650,8,8059000,2205904,MANOEL EMÍDIO
651,8,8059500,2205953,MARCOLÂNDIA
652,8,8060000,2206001,MARCOS PARENTE
653,8,8060500,2206050,MASSAPÊ DO PIAUÍ
654,8,8061000,2206100,MATIAS OLÍMPIO
655,8,8062000,2206209,MIGUEL ALVES
656,8,8063000,2206308,MIGUEL LEÃO
657,8,8063500,2206357,MILTON BRANDÃO
658,8,8064000,2206407,MONSENHOR GIL
659,8,8065000,2206506,MONSENHOR HIPÓLITO
660,8,8066000,2206605,MONTE ALEGRE DO PIAUÍ
661,8,8066200,2206654,MORRO CABEÇA DO TEMPO
662,8,8066400,2206670,MORRO DO CHAPÉU DO PIAUÍ
663,8,8066600,2206696,MURICI DOS PORTELAS
664,8,8066700,2206720,NAZÁRIA
665,8,8067000,2206704,NAZARÉ DO PIAUÍ
666,8,8067500,2206753,NOSSA SENHORA DE NAZARÉ
667,8,8068000,2206803,NOSSA SENHORA DOS REMÉDIOS
668,8,8068500,2207959,NOVA SANTA RITA
669,8,8069000,2206902,NOVO ORIENTE DO PIAUÍ
670,8,8069500,2206951,NOVO SANTO ANTÔNIO
671,8,8070000,2207009,OEIRAS
672,8,8071000,2207108,OLHO D'ÁGUA DO PIAUÍ
673,8,8072000,2207207,PADRE MARCOS
674,8,8073000,2207306,PAES LANDIM
675,8,8073500,2207355,PAJEÚ DO PIAUÍ
676,8,8074000,2207405,PALMEIRA DO PIAUÍ
677,8,8075000,2207504,PALMEIRAIS
678,8,8075500,2207553,PAQUETÁ
679,8,8076000,2207603,PARNAGUÁ
680,8,8077000,2207702,PARNAÍBA
681,8,8077400,2207751,PASSAGEM FRANCA DO PIAUÍ
682,8,8077700,2207777,PATOS DO PIAUÍ
683,8,8077710,2207793,PAU D'ARCO DO PIAUÍ
684,8,8078000,2207801,PAULISTANA
685,8,8078500,2207850,PAVUSSU
686,8,8079000,2207900,PEDRO II
687,8,8079500,2207934,PEDRO LAURENTINO
688,8,8080000,2208007,PICOS
689,8,8081000,2208106,PIMENTEIRAS
690,8,8082000,2208205,PIO IX
691,8,8083000,2208304,PIRACURUCA
692,8,8084000,2208403,PIRIPIRI
693,8,8085000,2208502,PORTO
694,8,8085500,2208551,PORTO ALEGRE DO PIAUÍ
695,8,8086000,2208601,PRATA DO PIAUÍ
696,8,8086500,2208650,QUEIMADA NOVA
697,8,8087000,2208700,REDENÇÃO DO GURGUÉIA
698,8,8088000,2208809,REGENERAÇÃO
699,8,8088200,2208858,RIACHO FRIO
700,8,8088500,2208874,RIBEIRA DO PIAUÍ
701,8,8089000,2208908,RIBEIRO GONÇALVES
702,8,8090000,2209005,RIO GRANDE DO PIAUÍ
703,8,8091000,2209104,SANTA CRUZ DO PIAUÍ
704,8,8091500,2209153,SANTA CRUZ DOS MILAGRES
705,8,8092000,2209203,SANTA FILOMENA
706,8,8093000,2209302,SANTA LUZ
707,8,8093400,2209351,SANTANA DO PIAUÍ
708,8,8093700,2209377,SANTA ROSA DO PIAUÍ
709,8,8094000,2209401,SANTO ANTÔNIO DE LISBOA
710,8,8094500,2209450,SANTO ANTÔNIO DOS MILAGRES
711,8,8095000,2209500,SANTO INÁCIO DO PIAUÍ
712,8,8095500,2209559,SÃO BRAZ DO PIAUÍ
713,8,8096000,2209609,SÃO FÉLIX DO PIAUÍ
714,8,8096500,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ
715,8,8097000,2209658,SÃO FRANCISCO DO PIAUÍ
716,8,8097500,2209757,SÃO GONÇALO DO GURGUÉIA
717,8,8098000,2209708,SÃO GONÇALO DO PIAUÍ
718,8,8098400,2209856,SÃO JOÃO DA CANABRAVA
719,8,8098600,2209872,SÃO JOÃO DA FRONTEIRA
720,8,8099000,2209906,SÃO JOÃO DA SERRA
721,8,8099400,2209955,SÃO JOÃO DA VARJOTA
722,8,8099600,2209971,SÃO JOÃO DO ARRAIAL
723,8,8100000,2210003,SÃO JOÃO DO PIAUÍ
724,8,8100500,2210052,SÃO JOSÉ DO DIVINO
725,8,8101000,2210102,SÃO JOSÉ DO PEIXE
726,8,8102000,2210201,SÃO JOSÉ DO PIAUÍ
727,8,8103000,2210300,SÃO JULIÃO
728,8,8103500,2210359,SÃO LOURENÇO DO PIAUÍ
729,8,8103600,2210375,SÃO LUIZ DO PIAUÍ
730,8,8103700,2210383,SÃO MIGUEL DA BAIXA GRANDE
731,8,8103800,2210391,SÃO MIGUEL DO FIDALGO
732,8,8104000,2210409,SÃO MIGUEL DO TAPUIO
733,8,8105000,2210508,SÃO PEDRO DO PIAUÍ
734,8,8106000,2210607,SÃO RAIMUNDO NONATO
735,8,8106100,2210623,SEBASTIÃO BARROS
736,8,8106200,2210631,SEBASTIÃO LEAL
737,8,8106500,2210656,SIGEFREDO PACHECO
738,8,8107000,2210706,SIMÕES
739,8,8108000,2210805,SIMPLÍCIO MENDES
740,8,8109000,2210904,SOCORRO DO PIAUÍ
741,8,8109200,2210938,SUSSUAPARA
742,8,8109400,2210953,TAMBORIL DO PIAUÍ
743,8,8109600,2210979,TANQUE DO PIAUÍ
744,8,8110000,2211001,TERESINA
745,8,8111000,2211100,UNIÃO
746,8,8112000,2211209,URUÇUÍ
747,8,8113000,2211308,VALENÇA DO PIAUÍ
748,8,8113500,2211357,VÁRZEA BRANCA
749,8,8114000,2211407,VÁRZEA GRANDE
750,8,8115000,2211506,VERA MENDES
751,8,8116000,2211605,VILA NOVA DO PIAUÍ
752,8,8117000,2211704,WALL FERRAZ
753,9,9001000,2300101,ABAIARA
754,9,9001200,2300150,ACARAPÉ
755,9,9002000,2300200,ACARAÚ
756,9,9003000,2300309,ACOPIARA
757,9,9004000,2300408,AIUABA
758,9,9005000,2300507,ALCANTARAS
759,9,9006000,2300606,ALTANEIRA
760,9,9007200,2300754,AMONTADA
761,9,9008000,2300804,ANTONINA DO NORTE
762,9,9009000,2300903,APUIARES
763,9,9010000,2301000,AQUIRAZ
764,9,9011000,2301109,ARACATI
765,9,9012000,2301208,ARACOIABA
766,9,9012500,2301257,ARARENDA
767,9,9013000,2301307,ARARIPE
768,9,9014000,2301406,ARATUBA
769,9,9015000,2301505,ARNEIROZ
770,9,9016000,2301604,ASSARÉ
771,9,9017000,2301703,AURORA
772,9,9018000,2301802,BAIXIO
773,9,9018200,2301851,BANABUIU
774,9,9019000,2301901,BARBALHA
775,9,9019200,2301950,BARREIRA
776,9,9020000,2302008,BARRO
777,9,9020200,2302057,BARROQUINHA
778,9,9021000,2302107,BATURITÉ
779,9,9022000,2302206,BEBERIBE
780,9,9023000,2302305,BELA CRUZ
781,9,9024000,2302404,BOA VIAGEM
782,9,9025000,2302503,BREJO SANTO
783,9,9026000,2302602,CAMOCIM
784,9,9027000,2302701,CAMPOS SALES
785,9,9028000,2302800,CANINDÉ
786,9,9029000,2302909,CAPISTRANO
787,9,9030000,2303006,CARIDADE
788,9,9031000,2303105,CARIRE
789,9,9032000,2303204,CARIRIAÇU
790,9,9033000,2303303,CARIÚS
791,9,9034000,2303402,CARNAUBAL
792,9,9035000,2303501,CASCAVEL
793,9,9036000,2303600,CATARINA
794,9,9036500,2303659,CATUNDA
795,9,9037000,2303709,CAUCAIA
796,9,9038000,2303808,CEDRO
797,9,9039000,2303907,CHAVAL
798,9,9039100,2303931,CHORO
799,9,9039200,2303956,CHOROZINHO
800,9,9040000,2304004,COREAÚ
801,9,9041000,2304103,CRATEÚS
802,9,9042000,2304202,CRATO
803,9,9042200,2304236,CROATÁ
804,9,9042400,2304251,CRUZ
805,9,9042500,2304269,DEPUTADO IRAPUAN PINHEIRO
806,9,9042700,2304285,EUSÉBIO
807,9,9042800,2304277,ERERÊ
808,9,9042900,2300705,ALTO SANTO
809,9,9043000,2304301,FARIAS BRITO
810,9,9043400,2304350,FORQUILHA
811,9,9044000,2304400,FORTALEZA
812,9,9044500,2304459,FORTIM
813,9,9045000,2304509,FRECHEIRINHA
814,9,9046000,2304608,GENERAL SAMPAIO
815,9,9046400,2304657,GRAÇA
816,9,9047000,2304707,GRANJA
817,9,9048000,2304806,GRANJEIRO
818,9,9049000,2304905,GROAIRAS
819,9,9049400,2304954,GUAIUBA
820,9,9050000,2305001,GUARACIABA DO NORTE
821,9,9051000,2305100,GUARAMIRANGA
822,9,9052000,2305209,HIDROLÂNDIA
823,9,9052200,2305233,HORIZONTE
824,9,9052400,2305266,IBARETAMA
825,9,9053000,2305308,IBIAPINA
826,9,9053200,2305332,IBICUITINGA
827,9,9053400,2305357,ICAPUÍ
828,9,9054000,2305407,ICÓ
829,9,9055000,2305506,IGUATU
830,9,9056000,2305605,INDEPENDÊNCIA
831,9,9056400,2305654,IPAPORANGA
832,9,9057000,2305704,IPAUMIRIM
833,9,9058000,2305803,IPÚ
834,9,9059000,2305902,IPUEIRAS
835,9,9060000,2306009,IRACEMA
836,9,9061000,2306108,IRAUÇUBA
837,9,9062000,2306207,ITAIÇABA
838,9,9062500,2306256,ITAITINGA
839,9,9063000,2306306,ITAPAJÉ
840,9,9064000,2306405,ITAPIPOCA
841,9,9065000,2306504,ITAPIUNA
842,9,9065400,2306553,ITAREMA
843,9,9066000,2306603,ITATIRA
844,9,9067000,2306702,JAGUARETAMA
845,9,9068000,2306801,JAGUARIBARA
846,9,9069000,2306900,JAGUARIBE
847,9,9070000,2307007,JAGUARUANA
848,9,9071000,2307106,JARDIM
849,9,9072000,2307205,JATI
850,9,9072500,2307254,JIJOCA DE JERICOACOARA
851,9,9073000,2307304,JUAZEIRO DO NORTE
852,9,9074000,2307403,JUCÁS
853,9,9075000,2307502,LAVRAS DA MANGABEIRA
854,9,9076000,2307601,LIMOEIRO DO NORTE
855,9,9076200,2307635,MADALENA
856,9,9076400,2307650,MARACANAU
857,9,9077000,2307700,MARANGUAPE
858,9,9078000,2307809,MARCO
859,9,9079000,2307908,MARTINÓPOLE
860,9,9080000,2308005,MASSAPÊ
861,9,9081000,2308104,MAURITI
862,9,9082000,2308203,MERUOCA
863,9,9083000,2308302,MILAGRES
864,9,9083200,2308351,MILHA
865,9,9083400,2308377,MIRAIMA
866,9,9084000,2308401,MISSÃO VELHA
867,9,9085000,2308500,MOMBAÇA
868,9,9086000,2308609,MONSENHOR TABOSA
869,9,9087000,2308708,MORADA NOVA
870,9,9088500,2308807,MORAÚJO
871,9,9089000,2308906,MORRINHOS
872,9,9090000,2309003,MUCAMBO
873,9,9091000,2309102,MULUNGU
874,9,9092000,2309201,NOVA OLINDA
875,9,9093000,2309300,NOVA RUSSAS
876,9,9094000,2309409,NOVO ORIENTE
877,9,9094400,2309458,OCARA
878,9,9095000,2309508,ORÓS
879,9,9096000,2309607,PACAJUS
880,9,9097000,2309706,PACATUBA
881,9,9098000,2309805,PACOTI
882,9,9099000,2309904,PACUJÁ
883,9,9100000,2310001,PALHANO
884,9,9101000,2310100,PALMÁCIA
885,9,9102000,2310209,PARACURU
886,9,9102400,2310258,PARAIPABA
887,9,9103000,2310308,PARAMBU
888,9,9104000,2310407,PARAMOTI
889,9,9105000,2310506,PEDRA BRANCA
890,9,9106000,2310605,PENAFORTE
891,9,9107000,2310704,PENTECOSTE
892,9,9108000,2310803,PEREIRO
893,9,9108400,2310852,PINDORETAMA
894,9,9109000,2310902,PIQUET CARNEIRO
895,9,9109400,2310951,PIRES FERREIRA
896,9,9110000,2311009,PORANGA
897,9,9111000,2311108,PORTEIRAS
898,9,9112000,2311207,POTENGI
899,9,9112400,2311231,POTIRETAMA
900,9,9112600,2311264,QUITERIANÓPOLIS
901,9,9113000,2311306,QUIXADÁ
902,9,9113200,2311355,QUIXELÔ
903,9,9114000,2311405,QUIXERAMOBIM
904,9,9115000,2311504,QUIXERÉ
905,9,9116000,2311603,REDENÇÃO
906,9,9117000,2311702,RERIUTABA
907,9,9118000,2311801,RUSSAS
908,9,9119000,2311900,SABOEIRO
909,9,9119200,2311959,SALITRE
910,9,9120000,2312007,SANTANA DO ACARAÚ
911,9,9121000,2312106,SANTANA DO CARIRI
912,9,9122000,2312205,SANTA QUITÉRIA
913,9,9123000,2312304,SÃO BENEDITO
914,9,9124000,2312403,SÃO GONÇALO DO AMARANTE
915,9,9125000,2312502,SÃO JOÃO DO JAGUARIBE
916,9,9126000,2312601,SÃO LUÍS DO CURU
917,9,9127000,2312700,SENADOR POMPEU
918,9,9128000,2312809,SENADOR SÁ
919,9,9129000,2312908,SOBRAL
920,9,9130000,2313005,SOLONÓPOLE
921,9,9131000,2313104,TABULEIRO DO NORTE
922,9,9132000,2313203,TAMBORIL
923,9,9132400,2313252,TARRAFAS
924,9,9133000,2313302,TAUÁ
925,9,9133400,2313351,TEJUÇUOCA
926,9,9134000,2313401,TIANGUÁ
927,9,9135000,2313500,TRAIRI
928,9,9135400,2313559,TURURU
929,9,9136000,2313609,UBAJARA
930,9,9137000,2313708,UMARI
931,9,9137400,2313757,UMIRIM
932,9,9138000,2313807,URUBURETAMA
933,9,9139000,2313906,URUOCA
934,9,9139400,2313955,VARJOTA
935,9,9140000,2314003,VÁRZEA ALEGRE
936,9,9141000,2314102,VIÇOSA DO CEARÁ
937,10,10001000,2400109,ACARI
938,10,10002000,2400208,AÇÚ
939,10,10003000,2400307,AFONSO BEZERRA
940,10,10004000,2400406,ÁGUA NOVA
941,10,10005000,2400505,ALEXANDRIA
942,10,10006000,2400604,ALMINO AFONSO
943,10,10007000,2400703,ALTO DO RODRIGUES
944,10,10008000,2400802,ANGICOS
945,10,10009000,2400901,ANTÔNIO MARTINS
946,10,10010000,2401008,APODI
947,10,10011000,2401107,AREIA BRANCA
948,10,10012000,2401206,ARÊS
949,10,10013000,2401305,AUGUSTO SEVERO
950,10,10014000,2401404,BAÍA FORMOSA
951,10,10014400,2401453,BARAÚNA
952,10,10015000,2401503,BARCELONA
953,10,10016000,2401602,BENTO FERNANDES (EX-BARRETO)
954,10,10016500,2401651,BODÓ
955,10,10017000,2401701,BOM JESUS
956,10,10018000,2401800,BREJINHO
957,10,10018500,2401859,CAIÇARA DO NORTE
958,10,10019000,2401909,CAIÇARA DO RIO DO VENTO
959,10,10020000,2402006,CAICÓ
960,10,10021000,2402105,CAMPO REDONDO
961,10,10022000,2402204,CANGUARETAMA
962,10,10023000,2402303,CARAÚBAS
963,10,10024000,2402402,CARNAUBA DOS DANTAS
964,10,10025000,2402501,CARNAUBAIS
965,10,10026000,2402600,CEARÁ-MIRIM
966,10,10027000,2402709,CERRO CORÁ
967,10,10028000,2402808,CORONEL EZEQUIEL
968,10,10029000,2402907,CORONEL JOÃO PESSOA
969,10,10030000,2403004,CRUZETA
970,10,10031000,2403103,CURRAIS NOVOS
971,10,10032000,2403202,DOUTOR SEVERIANO
972,10,10033000,2403301,ENCANTO
973,10,10034000,2403400,EQUADOR
974,10,10035000,2403509,ESPÍRITO SANTO
975,10,10036000,2403608,EXTREMOZ
976,10,10037000,2403707,FELIPE GUERRA
977,10,10037500,2403756,FERNANDO PEDROSA
978,10,10038000,2403806,FLORANIA
979,10,10039000,2403905,FRANCISCO DANTAS
980,10,10040000,2404002,FRUTUOSO GOMES (EX-MINEIRO)
981,10,10041000,2404101,GALINHOS
982,10,10042000,2404200,GOIANINHA
983,10,10043000,2404309,GOVERNADOR DIX-SEPT ROSADO
984,10,10044000,2404408,GROSSOS
985,10,10045000,2404507,GUAMARÉ
986,10,10046000,2404606,IELMO MARINHO
987,10,10047000,2404705,IPANGUAÇU
988,10,10048000,2404804,IPUEIRA
989,10,10048500,2404853,ITAJÁ
990,10,10049000,2404903,ITAÚ
991,10,10050000,2405009,JAÇANÃ
992,10,10051000,2405108,JANDAÍRA
993,10,10052000,2405207,JANDUÍS
994,10,10053000,2405306,JANUÁRIO CICCO
995,10,10054000,2405405,JAPI
996,10,10055000,2405504,JARDIM DE ANGICOS
997,10,10056000,2405603,JARDIM DE PIRANHAS
998,10,10057000,2405702,JARDIM DO SERIDÓ
999,10,10058000,2405801,JOÃO CÂMARA
1000,10,10059000,2405900,JOÃO DIAS
1001,10,10060000,2406007,JOSÉ DA PENHA
1002,10,10061000,2406106,JUCURUTU
1003,10,10061100,2406155,JUNDIÁ
1004,10,10063000,2406205,LAGOA D'ANTA
1005,10,10064000,2406304,LAGOA DE PEDRAS
1006,10,10065000,2406403,LAGOA DE VELHOS
1007,10,10066000,2406502,LAGOA NOVA
1008,10,10067000,2406601,LAGOA SALGADA
1009,10,10068000,2406700,LAJES
1010,10,10069000,2406809,LAJES PINTADAS
1011,10,10070000,2406908,LUCRÉCIA
1012,10,10071000,2407005,LUÍS GOMES
1013,10,10072000,2407104,MACAÍBA
1014,10,10073000,2407203,MACAU
1015,10,10073500,2407252,MAJOR SALES
1016,10,10074000,2407302,MARCELINO VIEIRA
1017,10,10075000,2407401,MARTINS
1018,10,10076000,2407500,MAXARANGUAPE
1019,10,10076500,2407609,MESSIAS TARGINO (EX-JUNCO)
1020,10,10077000,2407708,MONTANHAS
1021,10,10078000,2407807,MONTE ALEGRE
1022,10,10079000,2407906,MONTE DAS GAMELEIRAS
1023,10,10080000,2408003,MOSSORÓ
1024,10,10081000,2408102,NATAL
1025,10,10082000,2408201,NÍSIA FLORESTA
1026,10,10083000,2408300,NOVA CRUZ
1027,10,10084000,2408409,OLHO D'ÁGUA DO BORGES
1028,10,10085000,2408508,OURO BRANCO
1029,10,10086000,2408607,PARANÁ
1030,10,10087000,2408706,PARAÚ
1031,10,10088000,2408805,PARAZINHO
1032,10,10089000,2408904,PARELHAS
1033,10,10090000,2403251,PARNAMIRIM (EX-EDUARDO GOMES)
1034,10,10091000,2409100,PASSA E FICA
1035,10,10092000,2409209,PASSAGEM
1036,10,10093000,2409308,PATÚ
1037,10,10094000,2409407,PAU DOS FERROS
1038,10,10095000,2409506,PEDRA GRANDE
1039,10,10096000,2409605,PEDRA PRETA
1040,10,10097000,2409704,PEDRO AVELINO
1041,10,10098000,2409803,PEDRO VELHO
1042,10,10099000,2409902,PENDÊNCIAS
1043,10,10100000,2410009,PILÕES
1044,10,10101000,2410108,POÇO BRANCO
1045,10,10102000,2410207,PORTALEGRE
1046,10,10102500,2410256,PORTO DO MANGUE
1047,10,10103000,2410306,PRESIDENTE JUSCELINO
1048,10,10104000,2410405,PUREZA
1049,10,10105000,2410504,RAFAEL FERNANDES
1050,10,10106000,2410603,RAFAEL GODEIRO
1051,10,10107000,2410702,RIACHO DA CRUZ
1052,10,10108000,2410801,RIACHO DE SANTANA
1053,10,10109000,2410900,RIACHUELO
1054,10,10109500,2408953,RIO DO FOGO
1055,10,10110000,2411007,RODOLFO FERNANDES
1056,10,10111000,2411106,RUY BARBOSA
1057,10,10112000,2411205,SANTA CRUZ
1058,10,10112200,2409332,SANTA MARIA
1059,10,10112500,2411403,SANTANA DOS MATOS
1060,10,10113000,2411429,SANTANA DO SERIDÓ
1061,10,10115000,2411502,SANTO ANTÔNIO
1062,10,10116000,2411601,SÃO BENTO DO NORTE
1063,10,10117000,2411700,SÃO BENTO DO TRAIRÍ
1064,10,10118000,2411809,SÃO FERNANDO
1065,10,10119000,2411908,SÃO FRANCISCO DO OESTE
1066,10,10120000,2412005,SÃO GONÇALO DO AMARANTE
1067,10,10121000,2412104,SÃO JOÃO DO SABUGI
1068,10,10122000,2412203,SÃO JOSÉ DE MIPIBU
1069,10,10123000,2412302,SÃO JOSÉ DO CAMPESTRE
1070,10,10124000,2412401,SÃO JOSÉ DO SERIDO
1071,10,10125000,2412500,SÃO MIGUEL
1072,10,10125500,2412559,SÃO MIGUEL DE TOUROS
1073,10,10126000,2412609,SÃO PAULO DO POTENGI
1074,10,10127000,2412708,SÃO PEDRO
1075,10,10128000,2412807,SÃO RAFAEL
1076,10,10129000,2412906,SÃO TOMÉ
1077,10,10130000,2413003,SÃO VICENTE
1078,10,10131000,2413102,SENADOR ELOI DE SOUZA
1079,10,10132000,2413201,SENADOR GEORGINO AVELINO
1080,10,10133000,2413300,SERRA DE SÃO BENTO
1081,10,10133400,2413359,SERRA DO MEL
1082,10,10134000,2413409,SERRA NEGRA DO NORTE
1083,10,10135000,2413508,SERRINHA
1084,10,10135500,2413557,SERRINHA DOS PINTOS
1085,10,10136000,2413607,SEVERIANO MELO
1086,10,10137000,2413706,SÍTIO NOVO
1087,10,10138000,2413805,TABOLEIRO GRANDE
1088,10,10139000,2413904,TAIPU
1089,10,10140000,2414001,TANGARÁ
1090,10,10141000,2414100,TENENTE ANANIAS
1091,10,10141200,2414159,TENENTE LAURENTINO CRUZ
1092,10,10141500,2411056,TIBAU
1093,10,10142000,2414209,TIBAU DO SUL
1094,10,10143000,2414308,TIMBAUBA DOS BATISTAS
1095,10,10144000,2414407,TOUROS
1096,10,10144500,2414456,TRIUNFO POTIGUAR
1097,10,10145000,2414506,UMARIZAL
1098,10,10146000,2414605,UPANEMA
1099,10,10147000,2414704,VÁRZEA
1100,10,10147500,2414753,VENHA-VER
1101,10,10148000,2414803,VERA CRUZ
1102,10,10149000,2414902,VIÇOSA
1103,10,10150000,2415008,VILA FLOR
1104,11,11001000,2500106,ÁGUA BRANCA
1105,11,11002000,2500205,AGUIAR
1106,11,11003000,2500304,ALAGOA GRANDE
1107,11,11004000,2500403,ALAGOA NOVA
1108,11,11005000,2500502,ALAGOINHA
1109,11,11005300,2500536,ALCANTIL
1110,11,11005500,2500577,ALGODÃO DE JANDAÍRA
1111,11,11006000,2500601,ALHANDRA
1112,11,11006300,2500734,AMPARO
1113,11,11006500,2500775,APARECIDA
1114,11,11008000,2500809,ARAÇAGI
1115,11,11009000,2500908,ARARA
1116,11,11010000,2501005,ARARUNA
1117,11,11011000,2501104,AREIA
1118,11,11011500,2501153,AREIA DE BARAÚNAS
1119,11,11012000,2501203,AREIAL
1120,11,11013000,2501302,AROEIRAS
1121,11,11013500,2501351,ASSUNÇÃO
1122,11,11014000,2501401,BAÍA DA TRAIÇÃO
1123,11,11015000,2501500,BANANEIRAS
1124,11,11015500,2501534,BARAÚNA
1125,11,11016000,2501609,BARRA DE SANTA ROSA
1126,11,11016500,2501575,BARRA DE SANTANA
1127,11,11017000,2501708,BARRA DE SÃO MIGUEL
1128,11,11018000,2501807,BAYEUX
1129,11,11019000,2501906,BELÉM
1130,11,11020000,2502003,BELÉM DO BREJO DO CRUZ
1131,11,11020500,2502052,BERNARDINO BATISTA
1132,11,11021000,2502102,BOA VENTURA
1133,11,11021500,2502151,BOA VISTA
1134,11,11022000,2502201,BOM JESUS
1135,11,11023000,2502300,BOM SUCESSO
1136,11,11024000,2502409,BONITO DE SANTA FÉ
1137,11,11025000,2502508,BOQUEIRÃO
1138,11,11027000,2502706,BORBOREMA
1139,11,11028000,2502805,BREJO DO CRUZ
1140,11,11029000,2502904,BREJO DOS SANTOS
1141,11,11030000,2503001,CAAPORÃ
1142,11,11031000,2503100,CABACEIRAS
1143,11,11032000,2503209,CABEDELO
1144,11,11033000,2503308,CACHOEIRA DOS ÍNDIOS
1145,11,11034000,2503407,CACIMBA DE AREIA
1146,11,11035000,2503506,CACIMBA DE DENTRO
1147,11,11035500,2503555,CACIMBAS
1148,11,11036000,2503605,CAIÇARA
1149,11,11037000,2503704,CAJAZEIRAS
1150,11,11037500,2503753,CAJAZEIRINHAS
1151,11,11038000,2503803,CALDAS BRANDÃO
1152,11,11039000,2503902,CAMALAÚ
1153,11,11040000,2504009,CAMPINA GRANDE
1154,11,11040200,2504033,CAPIM
1155,11,11040600,2504074,CARAÚBAS
1156,11,11041000,2504108,CARRAPATEIRA
1157,11,11041500,2504157,CASSERENGUE
1158,11,11042000,2504207,CATINGUEIRA
1159,11,11043000,2504306,CATOLÉ DO ROCHA
1160,11,11043500,2504355,CATURITÉ
1161,11,11044000,2504405,CONCEIÇÃO
1162,11,11045000,2504504,CONDADO
1163,11,11046000,2504603,CONDE
1164,11,11047000,2504702,CONGO
1165,11,11048000,2504801,COREMAS
1166,11,11048500,2504850,COXIXOLA
1167,11,11049000,2504900,CRUZ DO ESPÍRITO SANTO
1168,11,11050000,2505006,CUBATI
1169,11,11051000,2505105,CUITÉ
1170,11,11051500,2505238,CUITÉ DE MAMANGUAPE
1171,11,11052000,2505204,CUITEGI
1172,11,11052500,2505279,CURRAL DE CIMA
1173,11,11053000,2505303,CURRAL VELHO
1174,11,11053500,2505352,DAMIÃO
1175,11,11054000,2505402,DESTERRO
1176,11,11056000,2505600,DIAMANTE
1177,11,11057000,2505709,DONA INÊS
1178,11,11058000,2505808,DUAS ESTRADAS
1179,11,11059000,2505907,EMAS
1180,11,11060000,2506004,ESPERANÇA
1181,11,11061000,2506103,FAGUNDES
1182,11,11062000,2506202,FREI MARTINHO
1183,11,11062500,2506251,GADO BRAVO
1184,11,11063000,2506301,GUARABIRA
1185,11,11064000,2506400,GURINHÉM
1186,11,11065000,2506509,GURJÃO
